order_id,customer_id,order_date,product_category,quantity,unit_price,discount_pct,total_revenue,payment_method,order_status
57276,2876,2022-08-22,Home,4,160.21,2.0,628.02,card,completed
57277,4650,2023-04-10,Clothing,1,91.57,2.8,89.01,paypal,completed
57278,3955,2022-09-05,Electronics,1,298.23,6.7,278.25,paypal,returned
57279,4386,2023-04-04,Clothing,1,148.93,16.0,125.1,paypal,completed
57280,2866,2024-09-23,Clothing,5,113.17,3.7,544.91,card,completed
57281,3400,2023-06-13,Electronics,2,283.02,3.1,548.49,card,returned
57282,5947,2023-11-28,Beauty,2,59.43,12.2,104.36,card,completed
57283,2062,2023-12-29,,1,,,41.92,,
57284,3009,2022-04-06,Electronics,1,781.27,2.9,758.61,bank_transfer,completed
57285,2425,2023-07-02,Clothing,3,56.04,4.8,160.05,card,completed
57286,4760,2022-11-06,Clothing,2,36.29,7.3,67.28,paypal,completed
57287,4751,2024-11-21,Clothing,2,16.45,1.4,32.44,card,completed
57288,2426,2022-08-02,Beauty,1,88.66,4.5,84.67,card,cancelled
57289,1447,2022-04-14,Clothing,1,60.28,6.7,56.24,card,completed
57290,1068,2024-06-15,Clothing,4,40.86,5.7,154.12,paypal,completed
57291,3063,2024-07-25,Home,1,155.14,6.8,144.59,card,returned
57292,2956,2022-08-16,Electronics,4,297.88,8.7,1087.86,paypal,completed
57293,5940,2022-08-05,Beauty,1,24.79,3.8,23.85,card,returned
57294,3276,2022-07-28,Clothing,1,96.28,0.5,95.8,paypal,returned
57295,2239,2022-03-27,Clothing,2,20.47,0.5,40.74,bank_transfer,completed
57296,5448,2024-11-04,Home,5,160.05,15.7,674.61,bank_transfer,completed
57297,3416,2022-08-04,Beauty,1,37.92,9.1,34.47,card,completed
57298,3942,2022-12-09,Clothing,3,84.54,11.6,224.2,paypal,returned
57299,1500,2022-08-30,Beauty,2,32.23,21.1,50.86,paypal,completed
57300,2839,2023-02-25,Home,1,177.53,11.1,157.82,card,returned
57301,5718,2024-01-11,Sports,1,28.29,9.4,25.63,card,completed
57302,3890,2022-11-18,Beauty,5,36.96,8.5,169.09,bank_transfer,completed
57303,2663,2023-08-22,Sports,1,57.4,2.4,56.02,paypal,completed
57304,4085,2024-06-23,Electronics,3,422.37,25.2,947.8,card,completed
57305,5557,2024-11-02,Beauty,6,38.85,6.2,218.65,card,completed
57306,2335,2024-10-17,Electronics,1,586.5,2.0,574.77,card,returned
57307,3480,2022-07-23,Electronics,1,584.43,1.9,573.33,card,completed
57308,5766,2022-11-12,Beauty,1,40.13,13.5,34.71,bank_transfer,completed
57309,1848,2024-01-15,Home,1,66.75,2.3,65.21,card,completed
57310,4532,2023-11-17,Clothing,1,91.46,0.3,91.19,card,cancelled
57311,4027,2022-10-10,Beauty,2,87.14,4.5,166.44,card,returned
57312,4403,2022-09-09,Clothing,3,35.95,13.6,93.18,bank_transfer,completed
57313,2684,2023-02-18,Clothing,3,19.66,4.3,56.44,bank_transfer,completed
57314,2500,2024-06-18,Clothing,5,47.03,13.0,204.58,card,completed
57315,4406,2024-05-01,Clothing,1,67.8,14.0,58.31,paypal,completed
57316,2075,2022-01-14,,1,,,44.61,,
57317,3021,2023-05-18,Beauty,1,75.94,7.1,70.55,card,completed
57318,1949,2024-08-28,Electronics,1,469.06,9.6,424.03,card,completed
57319,1051,2023-12-01,Electronics,1,259.2,2.4,252.98,card,completed
57320,5835,2023-08-11,Beauty,2,85.76,0.8,170.15,card,cancelled
57321,3084,2024-10-31,Beauty,4,15.62,6.1,58.67,card,cancelled
57322,5831,2022-12-17,Clothing,5,27.2,0.1,135.86,paypal,returned
57323,1676,2022-06-24,Electronics,1,258.48,5.0,245.56,bank_transfer,completed
57324,3875,2023-06-29,Clothing,4,20.74,0.9,82.21,paypal,returned
57325,2023,2024-02-02,Home,4,229.21,0.9,908.59,card,completed
57326,4905,2024-04-29,Sports,1,71.49,16.4,59.77,card,completed
57327,4874,2024-01-09,Beauty,1,67.03,8.2,61.53,card,completed
57328,1532,2023-05-18,Electronics,6,698.32,8.3,3842.16,card,completed
57329,5560,2022-11-07,Beauty,3,25.18,4.1,72.44,card,completed
57330,1999,2024-12-20,Electronics,6,490.6,4.3,2817.03,card,completed
57331,4011,2024-05-13,Clothing,2,82.73,2.9,160.66,card,completed
57332,5930,2023-04-13,Electronics,1,790.65,4.6,754.28,card,completed
57333,5406,2022-10-10,Home,1,22.29,7.1,20.71,card,returned
57334,5762,2024-05-28,Beauty,6,31.92,1.7,188.26,paypal,completed
57335,2649,2024-04-26,Beauty,1,80.0,2.4,78.08,paypal,completed
57336,1532,2024-04-18,Beauty,1,25.12,5.5,23.74,paypal,completed
57337,1949,2024-07-28,Electronics,2,166.34,3.9,319.71,card,completed
57338,3461,00/00/00,,1,,,78.23,,
57339,4920,2024-01-11,Beauty,1,30.99,13.8,26.71,card,completed
57340,1725,2022-03-02,Beauty,2,44.71,3.3,86.47,card,completed
57341,4302,2024-06-25,Home,1,248.69,4.8,236.75,card,completed
57342,2560,2022-10-26,,2,,,116.05,,
57343,2640,2022-01-21,Home,1,162.02,14.1,139.18,paypal,completed
57344,4313,2024-11-25,Clothing,2,48.94,1.9,96.02,paypal,completed
57345,3257,2022-05-23,Beauty,1,72.38,2.6,70.5,card,completed
57346,5034,2022-06-23,Clothing,1,113.56,0.7,112.77,card,completed
57347,1760,2023-11-24,Sports,3,56.77,9.1,154.81,card,completed
57348,4905,2023-10-07,Electronics,1,321.99,3.0,312.33,card,completed
57349,1368,2024-04-02,Beauty,1,72.02,6.2,67.55,card,completed
57350,1997,2022-12-03,Beauty,2,35.4,11.7,62.52,card,completed
57351,4295,2024-06-07,Electronics,1,393.02,14.5,336.03,paypal,completed
57352,5257,2022-05-06,Electronics,1,359.74,3.1,348.59,bank_transfer,completed
57353,2224,2024-03-16,Home,2,61.06,2.2,119.43,card,completed
57354,2585,2022-03-17,Electronics,3,339.75,15.1,865.34,card,completed
57355,3637,2022-11-06,Electronics,3,732.49,3.8,2113.97,paypal,completed
57356,2055,2022-04-29,Sports,2,104.82,13.8,180.71,card,completed
57357,5034,2024-11-30,Home,2,145.58,1.3,287.37,bank_transfer,completed
57358,4804,2023-08-29,Clothing,3,31.88,19.4,77.09,card,completed
57359,1706,2024-05-08,Beauty,1,20.08,5.3,19.02,paypal,completed
57360,3244,2024-04-03,Beauty,1,8.64,1.5,8.51,card,cancelled
57361,4808,2023-09-16,Home,3,18.97,6.1,53.44,paypal,completed
57362,2631,2023-10-05,Home,2,154.07,16.3,257.91,card,completed
57363,4131,2023-12-06,Home,3,131.62,3.9,379.46,card,completed
57364,1274,2022-01-17,Electronics,1,284.06,1.6,279.52,bank_transfer,cancelled
57365,3986,2023-07-27,Beauty,1,89.14,6.9,82.99,paypal,cancelled
57366,1744,2024-12-16,Electronics,4,388.29,14.4,1329.5,bank_transfer,completed
57367,5120,2022-10-28,Electronics,2,720.51,1.0,1426.61,card,completed
57368,2709,2024-04-07,Home,2,75.0,0.3,149.55,paypal,completed
57369,2370,2024-07-02,Electronics,1,259.98,0.5,258.68,card,completed
57370,5176,2023-02-25,Beauty,1,53.3,2.1,52.18,card,completed
57371,1274,2024-06-24,Home,1,16.14,0.1,16.12,paypal,completed
57372,2907,2023-12-09,Clothing,2,12.43,4.5,23.74,card,cancelled
57373,2768,2024-04-08,Electronics,6,170.88,9.6,926.85,card,completed
57374,2383,2023-02-09,Home,4,78.58,9.9,283.2,card,completed
57375,5560,2023-09-10,Sports,2,111.7,8.1,205.3,card,returned
57376,4693,2022-06-22,Home,4,210.57,2.8,818.7,card,completed
57377,1367,2022-03-17,Beauty,2,31.5,10.7,56.26,paypal,returned
57378,4513,2023-11-17,Electronics,1,253.2,6.9,235.73,card,cancelled
57379,3572,2024-03-09,Electronics,1,749.38,15.8,630.98,paypal,completed
57380,5479,2022-09-16,Beauty,3,18.83,5.2,53.55,card,completed
57381,2489,2024-12-01,Electronics,1,626.57,1.6,616.54,card,completed
57382,3806,2023-08-05,Home,2,280.42,8.1,515.41,paypal,completed
57383,3461,2023-03-14,Clothing,4,42.5,1.3,167.79,paypal,completed
57384,3409,2022-07-10,Beauty,1,12.38,26.4,9.11,card,returned
57385,3209,2024-11-13,Home,1,294.22,9.7,265.68,paypal,completed
57386,2045,2023-10-02,Home,1,92.16,11.3,81.75,paypal,completed
57387,4712,2024-12-03,Beauty,2,28.42,9.1,51.67,bank_transfer,completed
57388,3187,2023-11-29,Sports,1,103.46,0.8,102.63,paypal,completed
57389,5766,2022-11-24,Sports,2,56.2,5.0,106.78,paypal,returned
57390,2272,2022-02-17,Sports,1,198.66,8.4,181.97,paypal,completed
57391,4403,2022-02-27,Home,2,27.24,2.1,53.34,card,completed
57392,5700,2023-06-14,Beauty,1,43.37,9.1,39.42,paypal,completed
57393,4325,2023-05-10,Beauty,6,51.6,13.7,267.18,card,completed
57394,5330,2023-09-15,Electronics,2,446.9,2.6,0.0,paypal,completed
57395,5096,2024-05-15,Clothing,3,82.86,1.8,244.11,card,completed
57396,2719,2024-10-31,Electronics,3,889.43,17.2,2209.34,paypal,returned
57397,3950,2022-08-15,Electronics,2,795.36,0.0,1590.72,card,completed
57398,1764,2022-05-03,Clothing,1,53.17,2.4,51.89,paypal,completed
57399,3626,2024-02-03,Electronics,2,518.75,4.2,993.92,card,completed
57400,2123,2023-06-16,Sports,3,13.05,8.9,35.67,paypal,completed
57401,4650,2024-11-05,Home,2,131.72,40.0,158.06,card,completed
57402,3577,2023-12-27,Electronics,1,189.28,3.7,182.28,card,returned
57403,2960,2022-09-11,Electronics,1,654.65,23.8,498.84,card,completed
57404,2325,2022-04-08,,1,,,75.11,,
57405,5991,2022-09-13,Home,1,228.43,9.5,206.73,card,completed
57406,1405,2024-07-08,Sports,5,71.55,1.4,352.74,card,completed
57407,1249,2023-09-03,Sports,1,186.12,4.9,177.0,card,returned
57408,2080,2022-01-11,Sports,1,96.28,16.4,80.49,bank_transfer,completed
57409,5842,2024-07-17,Clothing,3,127.52,3.1,370.7,card,cancelled
57410,5888,2023-11-26,Clothing,4,97.93,0.9,388.19,paypal,completed
57411,4289,2023-04-29,Home,2,293.55,5.9,552.46,card,completed
57412,5396,2024-12-28,Clothing,1,113.97,4.6,108.73,paypal,completed
57413,2062,2023-04-24,Home,1,222.39,2.1,217.72,paypal,completed
57414,5847,2023-12-19,Beauty,2,27.5,18.9,44.6,paypal,completed
57415,1685,2023-09-05,Home,1,158.88,7.4,147.12,card,completed
57416,1519,2023-08-06,Clothing,1,50.61,3.4,48.89,bank_transfer,completed
57417,1532,2022-10-14,Clothing,1,12.69,40.0,7.61,card,completed
57418,3804,2024-02-13,Beauty,5,65.39,1.2,323.03,paypal,cancelled
57419,4851,2024-11-30,Sports,1,57.09,15.1,48.47,paypal,returned
57420,2750,2023-05-23,Clothing,2,65.62,2.1,128.48,bank_transfer,returned
57421,5878,2022-08-04,Sports,6,66.22,2.2,388.58,card,completed
57422,3098,2023-11-03,Home,3,71.89,5.5,203.81,card,completed
57423,1726,2024-11-23,Home,1,34.12,8.7,31.15,card,completed
57424,3252,2023-01-30,Home,1,111.29,9.4,100.83,bank_transfer,completed
57425,4403,2024-01-10,Beauty,6,11.94,0.2,71.5,card,completed
57426,5128,2024-07-19,Electronics,1,509.26,2.7,495.51,card,completed
57427,3219,2022-07-20,Electronics,3,66.67,8.6,182.81,card,completed
57428,3916,2022-10-28,Home,4,282.9,17.6,932.44,card,completed
57429,2314,2024-05-21,Home,1,290.44,8.9,264.59,card,completed
57430,4212,2024-04-23,Electronics,3,308.95,2.5,903.68,paypal,completed
57431,5930,2022-06-17,Beauty,6,27.11,5.7,153.39,card,completed
57432,1270,2022-07-08,Clothing,2,24.61,8.3,45.13,card,cancelled
57433,5438,2022-05-08,Electronics,2,819.17,1.2,1618.68,card,completed
57434,3783,2024-05-20,Beauty,4,54.87,6.3,205.65,paypal,completed
57435,2221,2022-09-24,Clothing,2,95.41,5.1,181.09,paypal,completed
57436,5760,2024-09-02,Electronics,3,811.47,3.3,2354.07,paypal,cancelled
57437,3368,2023-03-16,Clothing,2,137.5,7.8,253.55,paypal,returned
57438,2608,2024-07-02,Beauty,1,75.4,8.1,69.29,bank_transfer,completed
57439,1911,2022-06-09,Electronics,1,707.42,28.5,505.81,card,returned
57440,2197,2024-01-27,Clothing,1,132.8,4.5,126.82,bank_transfer,completed
57441,5133,2024-12-13,Clothing,1,132.63,6.1,124.54,card,completed
57442,4027,2024-04-04,Electronics,1,363.34,1.4,358.25,card,completed
57443,5560,2024-11-28,Electronics,2,877.37,6.4,1642.44,card,completed
57444,2137,2024-03-19,Electronics,1,652.75,0.3,650.79,card,completed
57445,1537,2023-06-25,,4,,,1439.72,,
57446,1036,2024-10-18,Home,3,140.97,1.5,416.57,bank_transfer,completed
57447,3487,2024-05-17,Clothing,2,106.19,8.0,195.39,card,completed
57448,5991,2024-06-20,Electronics,2,356.92,6.7,666.01,paypal,completed
57449,4440,2024-09-29,Electronics,1,752.56,12.8,656.23,paypal,completed
57450,2465,2024-05-03,Clothing,2,30.72,5.0,58.37,card,completed
57451,5377,2022-11-30,Home,2,273.65,5.2,518.84,card,completed
57452,4854,2022-10-23,Clothing,3,52.16,1.4,154.29,paypal,cancelled
57453,1089,2024-11-01,Electronics,1,179.8,10.9,160.2,card,completed
57454,5043,2022-09-18,Clothing,3,130.11,0.0,390.33,paypal,completed
57455,2465,2024-09-19,Beauty,3,25.34,4.4,72.68,card,completed
57456,1721,2024-07-26,Electronics,2,766.88,1.7,1507.69,card,completed
57457,2105,2022-09-22,Beauty,1,30.17,11.8,26.61,paypal,completed
57458,3268,2024-11-17,,2,,,256.13,,
57459,3045,2024-12-19,Electronics,2,236.21,9.8,426.12,card,cancelled
57460,2413,2022-08-30,Beauty,2,10.91,1.3,21.54,paypal,completed
57461,1848,2023-03-12,Home,2,281.9,8.8,514.19,card,completed
57462,4741,2024-07-21,Beauty,1,19.07,9.4,17.28,paypal,completed
57463,5948,2024-08-27,Clothing,1,142.17,0.0,142.17,card,completed
57464,4835,2022-03-08,Clothing,1,125.35,3.1,121.46,bank_transfer,completed
57465,2441,2022-11-18,Clothing,1,21.46,0.7,21.31,card,completed
57466,2198,2024-01-27,Beauty,1,42.83,9.2,38.89,bank_transfer,returned
57467,2080,2022-09-01,,1,,,11.02,,
57468,1661,2024-04-16,Electronics,1,330.31,2.5,322.05,bank_transfer,completed
57469,3729,2022-08-14,Beauty,3,34.87,0.7,103.88,paypal,completed
57470,3969,2022-09-05,Beauty,4,55.96,5.3,211.98,bank_transfer,completed
57471,4484,2024-01-27,Clothing,1,146.62,0.3,146.18,paypal,completed
57472,4403,2023-08-17,Sports,1,44.74,14.9,38.07,bank_transfer,completed
57473,2426,2022-03-24,Home,4,108.8,0.2,434.33,card,completed
57474,2592,2024-12-06,Electronics,2,549.03,0.5,1092.57,bank_transfer,completed
57475,4403,2022-11-10,Sports,1,45.05,8.2,41.36,card,returned
57476,2675,2022-08-30,Clothing,3,109.49,19.9,263.1,paypal,completed
57477,2061,2024-01-31,Home,1,130.03,17.8,106.88,paypal,completed
57478,2792,2023-09-17,Home,2,285.62,0.7,567.24,paypal,returned
57479,2334,2024-02-06,Clothing,6,98.17,2.7,573.12,paypal,completed
57480,1476,2023-09-14,Clothing,1,60.82,5.9,57.23,card,cancelled
57481,5117,2023-08-26,Sports,5,147.53,0.2,736.17,paypal,completed
57482,5253,2024-09-22,Electronics,1,762.93,6.0,717.15,card,completed
57483,2089,2022-02-27,Clothing,2,122.06,4.8,232.4,card,completed
57484,1377,2022-10-20,Clothing,2,46.78,7.1,86.92,paypal,completed
57485,4650,2022-10-19,Home,3,133.83,20.2,320.39,paypal,completed
57486,2055,2024-05-13,Sports,1,97.55,2.6,95.01,paypal,completed
57487,2890,2022-04-10,Electronics,2,380.12,8.2,697.9,paypal,completed
57488,1368,2023-09-17,Home,3,103.59,4.5,296.79,card,completed
57489,2105,2023-08-04,Clothing,2,115.37,4.6,220.13,card,cancelled
57490,4917,2023-03-18,Sports,1,15.28,8.3,14.01,card,completed
57491,4981,2023-01-10,Beauty,1,29.94,24.2,22.69,card,returned
57492,2053,2024-09-28,Electronics,3,170.36,15.9,429.82,card,completed
57493,2621,2022-01-05,Electronics,4,159.44,8.2,585.46,bank_transfer,completed
57494,1634,2022-09-08,Electronics,2,285.4,5.0,542.26,card,completed
57495,1413,2023-12-16,Electronics,2,697.82,4.4,1334.23,paypal,completed
57496,5965,2022-05-19,Home,1,291.28,12.4,255.16,card,completed
57497,4292,2022-04-02,Electronics,2,487.42,2.0,955.34,paypal,returned
57498,3664,2024-05-05,Sports,1,76.38,7.1,70.96,card,completed
57499,4763,2024-09-12,Beauty,3,75.47,5.6,213.73,bank_transfer,completed
57500,5176,2023-09-27,Beauty,6,10.69,8.4,58.75,card,completed
57501,4996,2024-07-15,Electronics,4,129.18,1.7,507.94,paypal,returned
57502,1096,2023-11-23,Sports,1,77.57,9.5,70.2,paypal,returned
57503,1938,2024-02-12,,2,,,79.39,,
57504,4289,2024-08-31,Home,1,242.37,1.6,238.49,card,completed
57505,2802,2022-09-29,Sports,1,186.01,4.8,177.08,bank_transfer,completed
57506,5911,2022-10-11,Electronics,1,501.58,9.1,455.94,paypal,completed
57507,4337,2024-10-30,Electronics,1,471.29,18.6,383.63,paypal,completed
57508,5762,2024-08-01,Home,3,75.7,1.0,224.83,card,completed
57509,2024,2024-07-10,Home,2,143.58,0.1,286.87,paypal,completed
57510,5303,2024-07-08,Beauty,5,83.5,1.4,411.66,paypal,completed
57511,2551,2022-11-02,Clothing,1,65.0,36.3,41.4,card,completed
57512,5946,2023-10-29,Beauty,1,22.9,11.7,20.22,paypal,completed
57513,1774,2022-07-02,Clothing,1,57.21,7.6,52.86,paypal,completed
57514,3528,2024-04-18,Electronics,1,487.4,1.1,482.04,card,completed
57515,4917,2024-03-04,Clothing,6,93.79,4.3,538.54,card,completed
57516,3090,2023-04-22,Electronics,1,417.56,10.0,375.8,paypal,completed
57517,3265,2024-03-20,Clothing,5,116.19,18.1,475.8,bank_transfer,completed
57518,5933,2023-11-26,Sports,1,122.28,3.8,117.63,bank_transfer,returned
57519,3048,2022-04-04,Home,1,204.53,40.0,122.72,paypal,completed
57520,3964,2024-06-26,Sports,1,174.36,1.2,172.27,card,completed
57521,1306,2023-07-23,Home,4,261.71,3.9,1006.01,card,completed
57522,5176,2022-07-01,Clothing,1,38.48,16.7,32.05,card,completed
57523,4238,2022-12-06,Home,6,192.64,8.4,1058.75,card,cancelled
57524,2943,2022-02-20,Sports,2,147.0,13.3,254.9,card,cancelled
57525,1094,2023-09-25,Sports,1,40.26,19.1,32.57,card,returned
57526,3907,2022-09-11,Beauty,2,76.63,5.7,144.52,card,completed
57527,1070,2022-06-24,Electronics,1,203.39,2.1,199.12,paypal,completed
57528,1008,2023-01-30,Electronics,1,729.38,9.5,660.09,card,returned
57529,4038,2022-04-19,Electronics,4,187.24,6.6,699.53,card,completed
57530,1954,2024-12-04,Sports,2,151.7,11.9,267.3,card,completed
57531,1980,2023-01-23,Clothing,2,30.73,5.7,57.96,card,completed
57532,4278,2024-09-01,Home,1,122.96,13.3,106.61,paypal,completed
57533,1305,2024-10-26,Clothing,1,30.08,18.6,24.49,card,returned
57534,2496,2022-02-08,Beauty,1,28.0,11.1,24.89,card,completed
57535,1721,2022-09-04,Electronics,2,886.83,10.9,1580.33,paypal,completed
57536,3837,2024-12-25,Electronics,3,141.51,7.1,394.39,card,completed
57537,4312,2023-01-04,Clothing,2,66.9,5.1,126.98,paypal,completed
57538,4551,2022-02-08,Beauty,3,62.53,28.8,133.56,card,returned
57539,2235,2023-07-18,Electronics,1,130.4,8.3,119.58,card,completed
57540,1476,2023-02-26,Home,1,46.06,14.7,39.29,card,cancelled
57541,1442,2023-05-18,Clothing,1,30.05,5.6,28.37,card,completed
57542,3054,2024-06-28,Home,3,198.81,6.5,557.66,card,completed
57543,5718,2022-06-23,Electronics,3,822.93,8.7,2254.01,card,completed
57544,2080,2024-12-28,Beauty,1,-24.2,10.4,67.38,card,completed
57545,2239,2023-10-19,Clothing,1,147.62,4.8,140.53,paypal,completed
57546,1519,2024-04-02,Home,3,179.76,3.5,520.41,card,cancelled
57547,3969,2022-04-03,Clothing,4,144.6,2.2,565.68,card,completed
57548,4403,2024-10-03,Beauty,3,30.91,4.4,88.65,bank_transfer,cancelled
57549,4196,2022-02-17,Sports,1,91.81,1.9,90.07,card,completed
57550,5282,2023-11-28,Electronics,2,386.63,4.3,740.01,card,cancelled
57551,3386,2024-06-14,Electronics,3,90.24,16.6,225.78,paypal,returned
57552,1637,2023-01-05,Home,1,251.46,30.2,175.52,card,completed
57553,2416,2024-04-29,Beauty,2,7.09,6.9,13.2,paypal,completed
57554,4319,2022-02-19,Clothing,1,112.17,1.3,0.0,card,cancelled
57555,4014,2024-12-17,Clothing,1,66.98,4.5,63.97,card,completed
57556,3592,2023-10-12,Electronics,6,55.3,7.4,307.25,card,completed
57557,4403,2024-02-22,Electronics,5,296.44,3.7,1427.36,paypal,cancelled
57558,4157,2023-06-11,Clothing,2,58.45,1.8,114.8,card,completed
57559,5405,2022-07-06,Home,1,289.93,2.1,283.84,card,completed
57560,3872,2022-08-23,Clothing,3,102.54,5.1,291.93,bank_transfer,completed
57561,4839,2022-07-23,Beauty,1,51.19,2.0,50.17,card,completed
57562,2210,2022-12-11,Sports,1,36.75,2.3,35.9,paypal,completed
57563,4403,2023-08-08,,1,,,54.06,,
57564,5493,2022-10-22,Beauty,2,8.03,12.1,14.12,card,completed
57565,2855,2023-01-10,Home,1,232.07,0.5,230.91,paypal,completed
57566,4840,2023-06-08,Electronics,2,188.35,3.1,365.02,bank_transfer,completed
57567,4574,2022-07-03,,1,,,87.52,,
57568,1338,2022-11-12,Sports,4,143.78,0.5,572.24,card,returned
57569,3844,2023-09-21,Sports,5,81.53,9.2,370.15,card,returned
57570,1595,2024-04-14,Electronics,3,587.69,3.9,1694.31,card,completed
57571,5816,2022-12-13,Electronics,2,699.59,4.0,1343.21,paypal,completed
57572,5034,2022-05-01,Clothing,1,35.77,2.5,34.88,card,returned
57573,1532,2023-10-29,Clothing,3,94.11,3.3,273.01,card,completed
57574,1541,2023-01-07,Clothing,5,112.73,15.8,474.59,card,completed
57575,3922,2022-02-25,Beauty,1,35.34,12.4,30.96,card,completed
57576,2665,2022-04-30,Sports,2,43.38,22.0,67.67,paypal,completed
57577,1204,2023-09-03,Clothing,1,50.05,9.6,45.25,paypal,cancelled
57578,3662,2024-03-09,Home,1,280.92,6.9,261.54,card,completed
57579,2865,2022-07-22,Electronics,2,353.82,2.4,690.66,card,completed
57580,1519,2023-10-18,Electronics,5,141.54,8.8,645.42,bank_transfer,cancelled
57581,4966,2022-10-19,Clothing,1,21.57,18.9,17.49,paypal,cancelled
57582,5562,2024-04-25,Electronics,2,203.41,0.6,404.38,paypal,completed
57583,4715,2023-10-26,Clothing,5,27.84,4.7,132.66,card,completed
57584,5065,2023-06-13,Sports,2,105.56,1.3,208.38,card,completed
57585,2075,2024-02-09,Electronics,4,345.41,13.3,1197.88,card,completed
57586,2285,2022-09-05,Beauty,1,76.51,7.6,70.7,bank_transfer,completed
57587,2055,2022-04-17,Clothing,5,133.34,16.9,554.03,card,completed
57588,4760,2023-02-19,Electronics,1,452.28,0.5,450.02,bank_transfer,completed
57589,5728,2023-05-06,,6,,,391.76,,
57590,4518,2023-04-30,Home,1,143.37,0.6,142.51,card,completed
57591,5405,2024-10-06,Clothing,2,99.86,2.7,194.33,card,returned
57592,4167,2024-11-07,Beauty,1,18.81,1.4,18.55,card,completed
57593,2865,2024-10-30,Sports,2,22.82,1.3,45.05,bank_transfer,completed
57594,3054,2024-02-28,Home,1,60.61,1.5,59.7,card,completed
57595,1422,2022-08-24,Electronics,6,264.06,5.2,1501.97,card,completed
57596,1187,2023-07-06,Home,1,229.02,12.3,200.85,card,completed
57597,4444,2022-05-05,Clothing,3,34.28,18.3,84.02,card,cancelled
57598,3114,2023-10-14,Home,1,52.23,6.7,48.73,card,completed
57599,3734,2024-08-09,Clothing,4,139.86,1.4,551.61,card,completed
57600,3752,2024-04-13,Electronics,2,635.47,0.7,1262.04,card,completed
57601,2349,2022-05-15,Beauty,6,45.22,5.5,256.4,card,completed
57602,3315,2024-09-18,,2,,,41.18,,
57603,3287,2022-03-01,,1,-5.23,,119.29,,
57604,2865,2024-04-14,Sports,1,33.23,7.0,30.9,paypal,completed
57605,5060,2023-04-24,Sports,3,127.26,0.4,380.25,paypal,completed
57606,3186,2022-02-08,Clothing,3,103.46,4.2,297.34,bank_transfer,completed
57607,3964,2023-07-06,,3,,,185.36,,
57608,5463,2022-07-27,Clothing,1,137.56,7.3,127.52,card,completed
57609,5314,2023-05-20,Clothing,2,17.09,0.0,34.18,card,completed
57610,5446,2022-09-15,Sports,5,165.98,1.8,814.96,card,completed
57611,2328,2023-09-16,Beauty,1,52.06,23.9,39.62,card,completed
57612,1205,2024-04-13,Clothing,1,95.56,5.7,90.11,card,completed
57613,2273,2024-07-02,Beauty,3,88.87,9.7,240.75,paypal,completed
57614,2354,2022-06-21,Beauty,1,54.52,2.9,52.94,card,completed
57615,5551,2024-10-21,Beauty,3,72.74,7.0,202.94,bank_transfer,completed
57616,4245,2023-02-21,,2,,,34.82,,
57617,1448,2022-10-19,Electronics,6,737.89,2.8,4303.37,paypal,completed
57618,1648,2024-02-04,Electronics,4,696.9,4.2,2670.52,paypal,returned
57619,1759,2022-12-11,Clothing,3,145.53,4.9,415.2,card,completed
57620,4113,2023-05-18,Clothing,1,140.99,3.2,136.48,bank_transfer,returned
57621,4642,2024-05-17,,1,,,226.31,,
57622,5271,2024-07-14,Home,4,147.5,7.8,543.98,bank_transfer,completed
57623,5700,2022-03-27,Clothing,2,137.6,3.8,264.74,card,completed
57624,2024,2022-01-03,Sports,3,132.81,1.8,391.26,paypal,cancelled
57625,2468,2024-08-09,Electronics,2,444.14,11.4,787.02,card,completed
57626,2181,2023-08-16,Electronics,1,142.59,10.3,127.9,card,returned
57627,2718,2022-12-09,Clothing,1,59.24,17.4,48.93,card,completed
57628,5560,2022-01-02,Electronics,1,615.44,6.5,575.44,card,completed
57629,3812,2022-05-04,Sports,3,158.27,2.6,462.46,card,completed
57630,4650,2024-09-14,Electronics,3,430.08,15.9,1085.09,paypal,completed
57631,3409,2023-07-14,Clothing,1,17.81,2.6,17.35,paypal,completed
57632,1170,2023-05-29,Sports,2,131.39,8.5,240.44,card,completed
57633,1368,2024-02-18,Clothing,4,139.01,1.7,546.59,card,completed
57634,3639,2023-12-21,Electronics,3,471.94,7.9,1303.97,card,completed
57635,4529,2023-03-12,,2,,,238.79,,
57636,2075,2024-11-11,Clothing,1,59.56,6.2,55.87,card,completed
57637,4561,2023-07-31,Electronics,4,803.4,5.1,3049.71,paypal,completed
57638,5031,2022-04-04,,2,,,144.1,,
57639,2965,2022-11-27,Home,4,289.09,0.2,1154.05,paypal,completed
57640,4653,2024-12-29,Sports,3,160.91,3.2,467.28,paypal,completed
57641,2943,2022-05-24,Electronics,4,323.25,20.1,1033.11,bank_transfer,completed
57642,4403,2023-09-08,Electronics,6,815.47,8.2,4491.61,bank_transfer,completed
57643,4751,2022-07-03,Clothing,3,103.75,6.2,291.95,paypal,completed
57644,5964,2024-03-20,Beauty,1,18.77,8.1,17.25,card,completed
57645,2665,2022-09-09,Clothing,1,16.43,3.1,15.92,card,completed
57646,2959,2022-10-14,Home,1,119.26,0.6,118.54,card,completed
57647,1811,2023-07-27,Home,1,239.25,2.6,233.03,card,completed
57648,2030,2024-06-03,Electronics,1,575.47,3.3,556.48,paypal,completed
