session_id,customer_id,session_date,session_duration_min,pages_viewed,funnel_stage_reached,utm_source
105466,1417,2023-07-29 19:25:00,2.55,3.0,visited,organic
105467,1565,2024-07-10 10:01:00,8.35,8.0,cart_added,paid_search
105468,3955,2023-03-05 06:50:00,8.58,3.0,product_viewed,referral
105469,2707,2022-07-11 16:05:00,12.94,9.0,checkout,social
105470,3239,2023-11-29 18:41:00,7.35,3.0,product_viewed,organic
105471,2547,2023-04-30 22:34:00,6.17,6.0,product_viewed,email
105472,2944,2022-09-01 08:28:00,3.88,6.0,product_viewed,social
105473,5115,2022-07-11 20:30:00,3.52,1.0,visited,social
105474,3948,2023-05-28 14:45:00,4.41,5.0,product_viewed,paid_search
105475,3907,2023-05-09 09:30:00,0.5,3.0,visited,referral
105476,4897,2022-04-01 22:50:00,9.44,0.0,cart_added,organic
105477,2350,2024-09-01 09:39:00,20.31,10.0,purchased,organic
105478,2292,2023-07-22 18:48:00,3.41,3.0,visited,organic
105479,2599,2022-12-09 19:22:00,4.85,3.0,visited,organic
105480,5250,2022-01-14 13:41:00,4.74,4.0,product_viewed,referral
105481,1184,2024-09-29 17:14:00,3.35,5.0,product_viewed,email
105482,2155,2023-03-20 15:12:00,1.45,1.0,visited,social
105483,5555,2024-04-23 09:55:00,18.54,8.0,checkout,paid_search
105484,4219,2023-11-09 18:59:00,21.11,8.0,purchased,social
105485,2144,2022-07-24 21:47:00,10.54,7.0,checkout,social
105486,2123,2022-07-01 14:59:00,2.02,3.0,visited,email
105487,5332,2024-10-28 23:18:00,,,,
105488,5495,2023-04-15 13:09:00,5.85,6.0,product_viewed,social
105489,2269,2023-07-23 14:08:00,2.86,1.0,visited,social
105490,3015,2022-01-01 17:20:00,2.94,3.0,visited,paid_search
105491,5171,2024-05-24 09:13:00,7.28,5.0,product_viewed,organic
105492,4847,2023-12-16 20:37:00,13.19,5.0,cart_added,referral
105493,5053,2024-01-01 19:14:00,6.12,5.0,product_viewed,email
105494,3572,2024-07-15 20:39:00,3.26,3.0,visited,referral
105495,5615,2022-12-03 16:08:00,2.61,6.0,product_viewed,organic
105496,2547,2022-02-25 20:08:00,6.11,6.0,product_viewed,email
105497,1750,2022-07-19 17:16:00,2.43,2.0,visited,social
105498,4589,2022-02-13 14:08:00,3.75,5.0,product_viewed,organic
105499,3664,2023-07-18 21:23:00,8.06,3.0,product_viewed,social
105500,5278,2023-01-30 13:56:00,1.42,2.0,visited,paid_search
105501,1501,2022-12-19 14:48:00,7.14,2.0,product_viewed,social
105502,5250,2022-11-18 08:31:00,0.94,1.0,visited,referral
105503,2442,2023-04-25 21:30:00,20.98,11.0,checkout,organic
105504,4313,2022-04-03 09:28:00,6.75,6.0,product_viewed,social
105505,1268,2023-01-03 09:49:00,3.31,5.0,product_viewed,social
105506,4027,2023-02-06 07:11:00,2.77,1.0,visited,referral
105507,4616,2023-03-05 13:29:00,25.17,11.0,purchased,organic
105508,2765,2023-02-09 10:29:00,21.23,11.0,purchased,organic
105509,2121,2022-09-29 18:16:00,4.15,5.0,product_viewed,email
105510,3662,2023-08-28 11:23:00,14.37,14.0,checkout,email
105511,5167,2024-08-01 18:28:00,7.57,4.0,product_viewed,organic
105512,2547,2022-05-06 09:43:00,13.14,10.0,cart_added,email
105513,2251,2024-07-09 09:21:00,2.44,1.0,visited,email
105514,2389,2023-04-08 19:03:00,0.54,1.0,visited,referral
105515,5802,2022-10-03 12:10:00,5.59,6.0,product_viewed,organic
105516,2729,2022-03-06 07:06:00,1.92,2.0,visited,email
105517,1028,2022-08-30 22:42:00,18.37,13.0,checkout,paid_search
105518,4847,2023-02-23 08:51:00,14.58,8.0,cart_added,referral
105519,4583,2024-01-21 08:33:00,,,,
105520,1566,2023-09-06 12:33:00,2.1,2.0,visited,social
105521,5994,2024-06-03 06:56:00,5.15,5.0,product_viewed,social
105522,4023,2022-11-12 08:22:00,3.51,3.0,visited,social
105523,3448,2022-05-10 20:11:00,21.05,8.0,checkout,organic
105524,2823,2022-11-22 08:05:00,1.28,6.0,product_viewed,social
105525,5535,2024-08-28 07:06:00,1.78,1.0,visited,social
105526,2205,2024-02-14 20:59:00,3.53,5.0,product_viewed,paid_search
105527,2412,2022-01-16 13:59:00,2.72,3.0,visited,organic
105528,1565,2022-12-17 08:18:00,2.22,1.0,visited,paid_search
105529,4814,2024-02-07 15:33:00,1.94,2.0,visited,social
105530,3953,2022-03-13 04:19:00,16.49,12.0,checkout,social
105531,4024,2024-12-27 13:27:00,7.94,3.0,product_viewed,paid_search
105532,2123,2022-12-25 16:02:00,2.15,3.0,visited,email
105533,4293,2024-05-10 22:14:00,0.5,3.0,visited,paid_search
105534,4847,2022-08-11 11:45:00,7.34,6.0,product_viewed,referral
105535,2725,2022-06-23 18:24:00,7.05,2.0,product_viewed,social
105536,4979,2022-11-19 07:12:00,2.14,3.0,visited,organic
105537,2682,2023-03-10 13:33:00,6.57,5.0,product_viewed,referral
105538,4806,2022-05-30 09:14:00,3.42,3.0,visited,referral
105539,1237,2022-11-11 14:37:00,20.42,8.0,checkout,organic
105540,3714,2024-04-30 13:52:00,2.32,3.0,visited,paid_search
105541,5925,2022-08-11 22:25:00,30.54,13.0,purchased,organic
105542,5968,2024-06-09 21:45:00,3.23,6.0,product_viewed,social
105543,2404,2023-04-15 15:49:00,15.06,12.0,checkout,social
105544,3110,2022-12-07 08:34:00,,,,
105545,1417,2023-06-30 15:31:00,,,,
105546,5398,2024-12-01 19:34:00,0.5,3.0,visited,organic
105547,3845,2024-12-23 03:53:00,1.06,3.0,visited,social
105548,2823,2023-11-07 13:32:00,,,,
105549,1565,2024-07-16 04:55:00,2.63,2.0,visited,paid_search
105550,5802,2022-11-19 10:19:00,13.16,13.0,purchased,organic
105551,3621,2024-12-27 06:11:00,8.92,3.0,product_viewed,email
105552,2412,2023-03-18 22:51:00,19.01,16.0,purchased,organic
105553,2686,2024-07-08 08:50:00,7.44,7.0,cart_added,email
105554,2316,2024-05-20 08:01:00,18.18,12.0,checkout,social
105555,3987,2022-12-19 22:48:00,6.9,3.0,product_viewed,organic
105556,5698,2024-06-30 14:47:00,3.21,2.0,visited,paid_search
105557,5286,2023-07-26 18:50:00,3.12,1.0,visited,social
105558,3224,2023-10-09 11:42:00,13.67,7.0,cart_added,organic
105559,5133,2023-06-17 15:18:00,20.78,10.0,purchased,social
105560,3015,2023-03-15 00:29:00,0.52,2.0,visited,paid_search
105561,2251,2022-02-11 12:21:00,13.42,4.0,cart_added,email
105562,5984,2023-02-06 15:57:00,3.98,2.0,product_viewed,email
105563,2507,2024-04-11 14:44:00,14.34,14.0,purchased,social
105564,2547,2023-08-29 12:40:00,15.78,11.0,checkout,email
105565,3321,2024-02-09 19:44:00,2.49,2.0,visited,referral
105566,1574,2024-08-10 14:56:00,10.17,4.0,cart_added,social
105567,4827,2022-07-06 16:37:00,10.03,6.0,cart_added,paid_search
105568,5710,2022-08-25 09:49:00,10.84,4.0,cart_added,social
105569,3539,2022-09-17 20:35:00,3.01,3.0,visited,email
105570,1013,2022-04-21 12:15:00,12.58,8.0,cart_added,email
105571,2795,2023-04-16 14:23:00,0.5,2.0,visited,organic
105572,1565,2024-12-28 11:42:00,3.99,2.0,product_viewed,paid_search
105573,2995,2022-08-20 20:32:00,3.58,3.0,visited,email
105574,4913,2024-09-08 20:50:00,2.33,3.0,product_viewed,organic
105575,3084,2024-03-19 09:38:00,15.01,14.0,checkout,referral
105576,3059,2022-10-04 18:19:00,5.11,1.0,visited,social
105577,3762,2022-04-19 07:28:00,20.25,14.0,checkout,organic
105578,3918,2024-11-26 03:48:00,8.03,6.0,product_viewed,email
105579,5286,2023-01-04 19:30:00,1.16,1.0,visited,social
105580,2523,2023-04-20 07:03:00,3.02,1.0,visited,paid_search
105581,5108,2022-09-16 08:56:00,6.23,2.0,product_viewed,organic
105582,3834,2023-05-08 16:24:00,2.98,2.0,visited,organic
105583,2486,2022-04-14 19:36:00,23.9,12.0,purchased,paid_search
105584,2452,2024-11-07 09:44:00,1.2,1.0,visited,social
105585,2729,2022-06-01 07:46:00,5.6,6.0,product_viewed,email
105586,4111,2023-05-10 06:53:00,5.18,3.0,product_viewed,social
105587,2159,2022-06-21 02:15:00,0.57,1.0,visited,email
105588,5672,2023-11-26 07:43:00,13.37,13.0,checkout,email
105589,3882,2024-12-11 21:37:00,0.5,3.0,visited,email
105590,5672,2022-07-11 06:11:00,7.89,4.0,cart_added,email
105591,1289,2023-06-16 16:33:00,0.5,2.0,visited,organic
105592,2647,2023-06-19 21:21:00,1.73,2.0,visited,organic
105593,1151,2023-11-12 16:15:00,26.58,17.0,purchased,referral
105594,2331,2022-10-06 03:08:00,6.92,6.0,product_viewed,social
105595,5326,2023-01-01 16:41:00,2.33,6.0,product_viewed,referral
105596,1256,2022-04-01 20:40:00,2.82,3.0,visited,social
105597,3063,2024-05-25 11:03:00,2.67,3.0,visited,email
105598,1565,2024-10-01 11:09:00,14.51,8.0,cart_added,paid_search
105599,3002,2023-02-25 10:59:00,5.54,5.0,product_viewed,organic
105600,5204,2022-10-14 14:20:00,1.02,1.0,visited,referral
105601,4112,2023-03-28 09:19:00,1.57,3.0,visited,organic
105602,4692,2022-07-03 18:26:00,16.69,8.0,checkout,paid_search
105603,2682,2024-11-26 17:05:00,21.59,11.0,checkout,referral
105604,5799,2022-10-30 12:54:00,2.13,2.0,visited,organic
105605,4589,2024-06-24 18:26:00,14.23,9.0,cart_added,organic
105606,3015,2022-05-27 07:45:00,2.58,1.0,visited,paid_search
105607,3049,2024-05-14 18:42:00,9.28,7.0,cart_added,paid_search
105608,5664,2022-06-14 16:45:00,2.61,2.0,visited,email
105609,3882,2023-10-22 16:41:00,12.78,6.0,cart_added,email
105610,4583,2024-08-01 05:30:00,3.5,2.0,product_viewed,paid_search
105611,3005,2022-12-04 16:37:00,0.5,1.0,visited,organic
105612,2130,2023-07-20 14:18:00,3.03,6.0,product_viewed,organic
105613,4628,2023-11-23 14:26:00,0.94,3.0,visited,email
105614,4019,2022-03-03 11:47:00,1.65,1.0,visited,organic
105615,3451,2022-03-09 00:28:00,,,,
105616,4117,2022-01-24 13:41:00,28.49,15.0,purchased,social
105617,2079,2022-02-25 12:28:00,17.66,6.0,checkout,organic
105618,4925,2022-02-19 13:33:00,14.06,5.0,cart_added,referral
105619,5802,2022-03-04 16:42:00,18.94,8.0,checkout,organic
105620,5481,2022-06-21 11:50:00,2.04,3.0,product_viewed,organic
105621,2547,2023-10-23 10:04:00,5.76,4.0,product_viewed,email
105622,2951,2022-12-04 14:33:00,18.95,10.0,checkout,organic
105623,5010,2022-06-16 16:48:00,0.5,2.0,visited,organic
105624,3953,2022-06-19 15:36:00,23.44,13.0,purchased,social
105625,3691,2023-01-25 20:33:00,6.51,2.0,product_viewed,paid_search
105626,5698,2024-09-11 18:50:00,6.73,5.0,product_viewed,paid_search
105627,3648,2022-07-21 05:27:00,1.72,2.0,visited,paid_search
105628,3559,2024-06-18 15:13:00,3.21,1.0,visited,organic
105629,1273,2024-01-31 13:45:00,7.11,7.0,cart_added,email
105630,1439,2022-04-28 12:26:00,4.87,4.0,product_viewed,social
105631,1055,2022-02-22 22:47:00,0.5,3.0,visited,social
105632,5633,2022-11-03 13:58:00,0.5,2.0,visited,email
105633,2962,2023-12-25 18:05:00,6.76,5.0,product_viewed,paid_search
105634,3261,2023-10-03 22:55:00,8.96,5.0,product_viewed,email
105635,5250,2024-02-16 08:14:00,5.94,3.0,product_viewed,referral
105636,4026,2022-08-24 05:55:00,0.5,2.0,visited,paid_search
105637,4026,2024-10-29 11:36:00,6.91,4.0,product_viewed,paid_search
105638,2457,2023-08-17 04:20:00,,,,
105639,5170,2023-08-22 07:39:00,1.75,1.0,visited,organic
105640,1806,2023-06-19 23:45:00,4.01,4.0,product_viewed,social
105641,1338,2022-11-23 22:18:00,10.08,5.0,cart_added,social
105642,1966,2022-06-24 17:49:00,5.35,6.0,product_viewed,paid_search
105643,2302,2022-10-30 18:40:00,6.0,6.0,product_viewed,referral
105644,2410,2024-09-03 08:20:00,,,,
105645,4454,2023-08-12 16:50:00,1.51,1.0,visited,paid_search
105646,2123,2024-10-02 08:37:00,0.85,3.0,visited,email
105647,4477,2024-12-05 12:08:00,0.5,1.0,visited,referral
105648,1533,2022-06-06 11:45:00,31.49,0.0,purchased,referral
105649,1698,2022-11-05 16:04:00,1.96,3.0,visited,social
105650,3523,2022-12-26 06:07:00,4.8,9.0,cart_added,organic
105651,5672,2023-08-15 07:45:00,10.66,8.0,cart_added,email
105652,5307,2024-10-23 16:35:00,9.3,6.0,cart_added,paid_search
105653,5919,2022-03-28 16:21:00,8.63,2.0,product_viewed,email
105654,4283,2023-10-06 11:47:00,4.82,6.0,product_viewed,email
105655,4477,2024-02-17 08:28:00,2.64,3.0,visited,referral
105656,4121,2024-08-18 20:11:00,2.35,3.0,visited,organic
105657,4112,2022-03-24 05:14:00,7.13,2.0,product_viewed,organic
105658,1695,2024-11-04 18:40:00,12.02,5.0,cart_added,organic
105659,3664,2024-06-09 08:21:00,5.56,5.0,product_viewed,social
105660,2823,2024-08-15 16:40:00,11.39,8.0,cart_added,social
105661,3120,2022-02-23 17:03:00,14.69,7.0,checkout,email
105662,3592,2022-04-01 19:05:00,6.44,5.0,product_viewed,email
105663,1566,2022-04-11 12:39:00,6.28,5.0,product_viewed,social
105664,2729,2022-01-06 02:17:00,16.09,10.0,checkout,email
105665,1417,2023-06-20 19:29:00,3.23,3.0,visited,organic
105666,5968,2023-05-19 13:13:00,3.15,3.0,visited,social
105667,1565,2024-02-13 20:31:00,2.61,2.0,visited,paid_search
105668,2281,2023-12-09 18:31:00,6.01,5.0,product_viewed,social
105669,5481,2023-12-01 14:36:00,,,,
105670,3355,2022-07-01 23:27:00,3.39,4.0,product_viewed,social
105671,1585,2024-01-11 13:08:00,9.23,3.0,product_viewed,social
105672,2823,2024-11-22 17:25:00,6.49,5.0,product_viewed,social
105673,1565,2023-07-18 17:43:00,8.6,5.0,cart_added,paid_search
105674,2031,2024-12-21 14:12:00,11.65,10.0,cart_added,organic
105675,1332,2022-11-04 15:32:00,1.73,2.0,visited,email
105676,3083,2024-04-09 19:58:00,2.66,6.0,product_viewed,paid_search
105677,5009,2024-02-13 15:50:00,3.02,3.0,visited,social
105678,3937,2022-09-09 13:37:00,,,,
105679,4006,2023-04-28 17:24:00,8.04,4.0,cart_added,email
105680,2031,2024-04-25 03:56:00,4.91,5.0,product_viewed,organic
105681,2661,2022-11-02 07:53:00,7.31,2.0,product_viewed,social
105682,5250,2023-07-06 07:22:00,1.23,3.0,visited,referral
105683,1518,2024-11-13 13:18:00,6.4,4.0,product_viewed,email
105684,5288,2023-04-12 20:49:00,3.52,2.0,visited,social
105685,3363,2023-10-21 16:36:00,6.31,5.0,product_viewed,organic
105686,5191,2024-01-27 22:39:00,10.39,8.0,checkout,email
105687,2547,2022-04-11 04:56:00,0.55,1.0,visited,email
105688,2628,2024-01-20 18:31:00,3.5,3.0,visited,paid_search
105689,4765,2023-09-28 11:43:00,20.57,8.0,checkout,paid_search
105690,4883,2022-12-15 02:29:00,1.72,2.0,visited,referral
105691,2154,2024-02-08 19:36:00,17.67,11.0,purchased,social
105692,5939,2022-03-27 08:05:00,11.94,12.0,checkout,email
105693,1508,2022-03-22 09:45:00,,,,
105694,1438,2024-08-20 11:30:00,,,,
105695,3953,2022-04-19 19:35:00,2.62,3.0,visited,social
105696,4628,2024-04-12 16:40:00,1.22,2.0,visited,email
105697,5868,2023-03-02 10:40:00,5.51,5.0,product_viewed,organic
105698,2945,2023-05-08 08:09:00,7.27,6.0,product_viewed,email
105699,1167,2024-04-20 07:51:00,19.76,11.0,purchased,paid_search
105700,3987,2024-07-31 08:55:00,4.51,5.0,product_viewed,organic
105701,2430,2023-12-29 20:50:00,13.2,4.0,cart_added,email
105702,3059,2022-02-04 21:08:00,3.92,3.0,visited,social
105703,3372,2024-12-12 22:01:00,10.39,8.0,cart_added,email
105704,1417,2023-01-14 19:02:00,1.99,1.0,visited,organic
105705,3363,2022-09-15 20:35:00,3.61,5.0,product_viewed,organic
105706,3048,2022-05-13 19:45:00,15.92,12.0,checkout,social
105707,4589,2022-05-05 22:41:00,4.43,6.0,product_viewed,organic
105708,4249,2023-07-03 19:07:00,3.02,1.0,visited,email
105709,1898,2022-04-07 13:01:00,7.64,5.0,product_viewed,email
105710,2075,2022-09-08 11:50:00,17.41,9.0,checkout,referral
105711,2245,2024-03-13 15:01:00,5.15,9.0,cart_added,email
105712,1887,2023-06-02 16:06:00,4.22,2.0,product_viewed,social
105713,4333,2024-12-18 15:47:00,7.41,9.0,cart_added,organic
105714,5280,2022-09-12 17:16:00,10.48,6.0,checkout,paid_search
105715,4298,2024-12-19 17:11:00,3.7,1.0,visited,organic
105716,4012,2022-01-11 06:32:00,18.76,7.0,checkout,organic
105717,2966,2023-06-20 10:52:00,13.09,7.0,cart_added,social
105718,2546,2023-06-14 20:26:00,3.97,6.0,product_viewed,paid_search
105719,5615,2022-12-30 16:42:00,6.19,5.0,product_viewed,organic
105720,5921,2024-08-28 11:26:00,20.69,14.0,purchased,referral
105721,3437,2024-10-17 20:38:00,11.74,7.0,cart_added,paid_search
105722,2430,2023-05-25 10:03:00,25.66,13.0,purchased,email
105723,4847,2024-11-22 12:25:00,2.53,2.0,product_viewed,referral
105724,1566,2023-02-02 10:11:00,1.93,1.0,visited,social
105725,4847,2024-02-14 20:20:00,,,,
105726,5095,2023-01-20 18:05:00,11.28,5.0,cart_added,paid_search
105727,1565,2024-12-18 13:20:00,5.22,2.0,product_viewed,paid_search
105728,5963,2022-05-12 21:31:00,1.42,1.0,visited,organic
105729,5994,2024-03-29 21:20:00,0.5,3.0,visited,social
105730,5724,2023-07-03 17:37:00,1.26,1.0,visited,paid_search
105731,3436,2023-05-12 20:21:00,0.5,3.0,visited,paid_search
105732,2220,2022-11-14 18:06:00,15.33,12.0,checkout,organic
105733,3922,2022-05-15 16:16:00,8.72,10.0,checkout,social
105734,3015,2022-10-17 13:55:00,13.71,8.0,checkout,paid_search
105735,2075,2024-03-30 10:37:00,2.15,1.0,visited,referral
105736,3020,2023-08-28 05:49:00,0.87,3.0,visited,social
105737,4381,2022-12-16 19:48:00,,,,
105738,1448,2024-12-04 07:48:00,0.5,1.0,visited,email
105739,2579,2023-09-22 12:02:00,0.64,1.0,visited,social
105740,1125,2024-04-14 09:36:00,28.02,12.0,purchased,organic
105741,4758,2023-09-02 13:44:00,19.47,11.0,checkout,paid_search
105742,4221,2022-11-21 11:25:00,2.81,1.0,visited,paid_search
105743,1417,2022-02-12 19:28:00,1.45,1.0,visited,organic
105744,5889,2023-05-13 22:06:00,4.21,1.0,visited,organic
105745,1151,2024-05-09 21:40:00,15.38,8.0,cart_added,referral
105746,3938,2022-09-25 16:44:00,13.74,6.0,cart_added,social
105747,4847,2024-01-25 22:50:00,,,,
105748,4899,2024-12-18 12:42:00,18.84,8.0,checkout,paid_search
105749,1240,2024-06-01 14:51:00,0.5,2.0,visited,organic
105750,5570,2023-03-15 10:00:00,2.41,2.0,visited,email
105751,5662,2022-08-02 20:42:00,3.66,3.0,visited,social
105752,3785,2023-09-27 08:32:00,3.31,3.0,visited,email
105753,3350,2023-05-31 16:00:00,8.11,5.0,product_viewed,organic
105754,1283,2022-06-18 19:00:00,4.55,1.0,visited,paid_search
105755,3786,2024-08-04 16:45:00,7.27,2.0,product_viewed,organic
105756,2966,2022-03-25 06:16:00,7.97,5.0,cart_added,social
105757,4847,2024-03-10 16:40:00,5.67,2.0,product_viewed,referral
105758,2935,2023-08-21 18:22:00,0.61,1.0,visited,social
105759,4513,2024-03-09 09:32:00,7.15,4.0,product_viewed,referral
105760,1565,2022-11-17 18:44:00,3.13,2.0,visited,paid_search
105761,1569,2023-12-28 20:30:00,19.86,6.0,checkout,referral
105762,1616,2024-02-05 23:57:00,8.78,6.0,product_viewed,referral
105763,1284,2023-08-19 12:11:00,4.1,2.0,visited,organic
105764,3664,2022-03-28 02:17:00,1.64,2.0,product_viewed,social
105765,4925,2023-01-18 13:10:00,0.5,1.0,visited,referral
105766,4036,2024-04-05 17:42:00,4.23,1.0,visited,organic
105767,3882,2023-04-15 20:11:00,5.33,3.0,visited,email
105768,4491,2024-01-26 21:30:00,1.54,2.0,visited,organic
105769,2632,2023-11-28 21:54:00,25.97,12.0,purchased,paid_search
105770,2732,2023-01-18 17:43:00,8.79,4.0,product_viewed,social
105771,2547,2023-08-25 17:57:00,3.31,2.0,visited,email
105772,4589,2023-01-28 00:41:00,3.68,3.0,product_viewed,organic
105773,1774,2022-02-17 12:18:00,4.82,4.0,product_viewed,paid_search
105774,1079,2022-06-23 21:56:00,0.94,3.0,visited,paid_search
105775,3955,2024-08-20 17:46:00,6.02,4.0,product_viewed,referral
105776,5783,2024-02-12 13:44:00,5.49,4.0,cart_added,social
105777,4026,2023-09-23 07:37:00,1.18,2.0,visited,paid_search
105778,4858,2024-04-22 10:25:00,8.93,5.0,product_viewed,social
105779,4470,2023-07-28 15:27:00,11.14,6.0,cart_added,organic
105780,3437,2023-08-19 20:22:00,2.01,2.0,visited,paid_search
105781,4617,2024-11-16 06:45:00,2.19,6.0,product_viewed,social
105782,5127,2024-12-22 08:42:00,22.87,0.0,purchased,social
105783,2131,2024-10-31 17:08:00,12.91,5.0,cart_added,social
105784,2603,2022-02-16 10:39:00,8.67,5.0,product_viewed,organic
105785,2131,2023-04-08 08:19:00,10.19,6.0,cart_added,social
105786,3185,2022-08-12 08:52:00,7.28,6.0,product_viewed,social
105787,5474,2024-01-25 14:33:00,26.46,12.0,purchased,paid_search
105788,2675,2023-05-10 15:12:00,3.01,1.0,visited,email
105789,2795,2024-10-22 21:54:00,9.53,10.0,cart_added,organic
105790,5312,2024-11-28 15:02:00,,,,
105791,3561,2023-01-01 17:22:00,0.68,3.0,visited,email
105792,3645,2023-07-19 08:07:00,14.51,5.0,cart_added,organic
105793,5321,2023-11-11 18:29:00,13.5,7.0,cart_added,social
105794,3385,2022-10-02 17:07:00,1.39,1.0,visited,paid_search
105795,4500,2024-08-11 09:37:00,3.48,3.0,visited,social
105796,1508,2022-05-07 17:29:00,4.35,3.0,visited,email
105797,1887,2023-11-28 09:09:00,20.72,13.0,checkout,social
105798,2938,2022-03-18 16:47:00,4.01,4.0,product_viewed,email
105799,3427,2023-08-17 17:21:00,6.79,5.0,product_viewed,organic
105800,5895,2022-04-28 17:04:00,11.58,5.0,cart_added,paid_search
105801,5927,2023-08-20 21:11:00,12.7,4.0,cart_added,paid_search
105802,5269,2023-05-05 21:41:00,20.29,9.0,checkout,email
105803,2547,2023-02-24 19:13:00,16.1,18.0,purchased,email
105804,5887,2023-03-19 20:55:00,3.69,1.0,visited,paid_search
105805,4568,2023-03-04 02:58:00,6.94,4.0,product_viewed,social
105806,2870,2023-12-29 12:16:00,,,,
105807,4583,2023-02-02 04:13:00,7.87,2.0,product_viewed,paid_search
105808,1116,2024-12-13 09:48:00,5.61,5.0,product_viewed,email
105809,1685,2023-06-12 12:15:00,1.68,1.0,visited,referral
105810,5138,2023-10-08 20:20:00,18.51,10.0,checkout,paid_search
105811,4247,2022-09-08 14:14:00,2.71,1.0,visited,paid_search
105812,2755,2024-03-19 17:27:00,3.08,3.0,product_viewed,referral
105813,3448,2023-03-31 12:29:00,1.46,3.0,visited,organic
105814,5557,2022-10-17 16:23:00,6.86,6.0,product_viewed,social
105815,4157,2022-07-29 19:43:00,20.86,12.0,purchased,referral
105816,2906,2022-07-04 11:28:00,5.74,6.0,product_viewed,organic
105817,1565,2022-07-13 21:43:00,5.46,6.0,product_viewed,paid_search
105818,2444,2024-07-20 09:30:00,4.95,3.0,visited,paid_search
105819,5968,2024-12-13 21:31:00,5.29,4.0,product_viewed,social
105820,3078,2024-08-13 02:28:00,19.83,13.0,checkout,paid_search
105821,3284,2022-09-11 15:13:00,,,,
105822,3437,2022-04-09 23:16:00,5.57,6.0,product_viewed,paid_search
105823,5470,2023-02-11 16:57:00,12.53,9.0,cart_added,email
105824,3993,2023-05-09 15:46:00,3.87,3.0,visited,social
105825,4575,2022-07-07 17:50:00,7.45,2.0,product_viewed,email
105826,2851,2023-02-10 10:52:00,13.28,7.0,cart_added,organic
105827,1198,2024-10-05 05:08:00,3.32,3.0,visited,email
105828,5698,2023-03-20 10:24:00,9.73,14.0,checkout,paid_search
105829,5802,2022-10-03 08:51:00,11.31,4.0,cart_added,organic
105830,5802,2024-04-09 21:53:00,9.47,8.0,cart_added,organic
105831,5792,2023-10-24 20:49:00,1.28,3.0,visited,referral
105832,5059,2023-04-08 11:21:00,1.93,1.0,visited,email
105833,4519,2022-03-22 19:34:00,12.59,5.0,cart_added,organic
105834,5250,2024-04-12 09:54:00,2.52,5.0,product_viewed,referral
105835,3987,2022-03-13 09:30:00,3.41,2.0,product_viewed,organic
105836,1574,2022-06-07 18:20:00,1.38,1.0,visited,social
105837,2853,2022-06-21 11:03:00,9.38,4.0,product_viewed,email
105838,5932,2024-10-31 05:13:00,5.36,6.0,cart_added,paid_search
105839,2699,2024-10-14 18:42:00,15.75,8.0,cart_added,referral
105840,5378,2023-11-02 23:04:00,8.04,2.0,product_viewed,email
105841,1539,2024-03-08 15:00:00,11.79,7.0,cart_added,paid_search
105842,2589,2022-07-15 10:19:00,9.87,7.0,checkout,paid_search
105843,2698,2024-08-03 12:45:00,21.59,7.0,checkout,organic
105844,1329,2024-10-22 17:41:00,,,,
105845,1565,2024-04-13 17:37:00,,,,
105846,1977,2024-12-10 20:28:00,6.06,5.0,product_viewed,social
105847,5197,2022-01-18 21:38:00,7.39,4.0,product_viewed,organic
105848,1417,2022-01-22 20:05:00,4.23,2.0,visited,organic
105849,2470,2023-01-14 17:16:00,3.8,6.0,product_viewed,email
105850,1068,2023-03-04 13:00:00,6.36,6.0,product_viewed,email
105851,4577,2022-02-24 17:30:00,11.95,4.0,cart_added,organic
105852,4095,2022-03-02 17:58:00,2.9,2.0,visited,organic
105853,4245,2022-08-07 09:30:00,2.59,3.0,visited,social
105854,2795,2023-11-17 14:04:00,19.09,14.0,checkout,organic
105855,2078,2024-04-29 09:40:00,0.5,0.0,visited,social
105856,4628,2022-08-18 20:57:00,11.44,13.0,checkout,email
105857,5034,2022-09-19 11:43:00,2.39,6.0,product_viewed,referral
105858,1610,2024-12-08 19:40:00,0.5,2.0,visited,social
105859,3363,2022-01-27 12:11:00,2.25,3.0,visited,organic
105860,2236,2023-05-16 18:55:00,7.52,2.0,product_viewed,paid_search
105861,1824,2024-02-12 09:32:00,5.91,1.0,visited,paid_search
105862,4692,2023-11-15 18:01:00,14.11,7.0,checkout,paid_search
105863,3664,2024-08-25 08:50:00,9.84,5.0,cart_added,social
105864,2123,2024-10-15 14:26:00,4.45,5.0,product_viewed,email
105865,2531,2023-06-25 07:05:00,16.43,13.0,checkout,paid_search
105866,5902,2023-08-04 14:42:00,1.07,3.0,visited,paid_search
105867,5253,2022-09-03 19:36:00,18.14,6.0,checkout,paid_search
105868,5432,2024-04-30 18:38:00,5.91,6.0,cart_added,paid_search
105869,3224,2022-01-07 05:02:00,6.49,3.0,product_viewed,organic
105870,4115,2023-03-14 14:30:00,4.0,3.0,visited,organic
105871,2811,2024-03-13 20:53:00,9.44,6.0,product_viewed,social
105872,1480,2024-01-24 17:16:00,26.82,18.0,purchased,paid_search
105873,2927,2023-12-10 05:25:00,1.7,2.0,visited,social
105874,3951,2022-10-02 11:25:00,3.0,2.0,visited,email
105875,2412,2022-04-29 15:56:00,1.27,2.0,product_viewed,organic
105876,5252,2022-06-06 08:45:00,7.6,9.0,cart_added,organic
105877,1718,2023-09-30 17:26:00,3.81,3.0,visited,referral
