customer_id,signup_date,acquisition_channel,device_type,age_group,country,is_premium
3504,2023-05-15,referral,mobile,35-44,DE,False
3505,2024-11-22,organic,desktop,25-34,UK,False
3506,2022-12-24,organic,tablet,55+,UK,False
3507,2022-11-24,email,mobile,35-44,US,False
3508,2023-11-09,paid_search,mobile,55+,UK,False
3509,2024-05-23,email,desktop,25-34,DE,True
3510,2024-08-04,email,tablet,45-54,FR,False
3511,2023-04-20,organic,desktop,25-34,DE,False
3512,2024-04-09,email,tablet,55+,US,False
3513,2023-01-13,paid_search,mobile,25-34,DE,False
3514,2023-01-17,paid_search,mobile,35-44,US,False
3515,2024-06-04,social,desktop,45-54,UK,False
3516,2024-03-21,,,,,
3517,2022-03-01,organic,mobile,35-44,UK,False
3518,2023-02-09,paid_search,mobile,55+,US,False
3519,2024-07-09,social,desktop,25-34,NL,False
3520,2024-05-29,social,mobile,35-44,US,False
3521,2024-03-07,social,mobile,18-24,UK,False
3522,2022-01-10,organic,mobile,45-54,UK,True
3523,2023-03-16,organic,desktop,35-44,US,False
3524,2023-02-26,paid_search,desktop,25-34,FR,False
3525,2023-07-25,email,mobile,18-24,DE,False
3526,2022-05-09,organic,desktop,35-44,UK,True
3527,2022-07-28,organic,desktop,18-24,UK,False
3528,2023-01-18,,,,,
3529,2024-01-20,organic,desktop,35-44,FR,False
3530,2023-10-30,referral,mobile,25-34,US,False
3531,2023-02-08,social,mobile,25-34,UK,yes
3532,2024-07-26,email,mobile,35-44,US,False
3533,2022-08-22,organic,mobile,18-24,US,False
3534,2023-06-22,organic,mobile,25-34,NL,False
3535,2024-09-29,social,desktop,18-24,NL,False
3536,2024-12-16,email,desktop,35-44,FR,False
3537,2023-10-04,social,desktop,35-44,DE,False
3538,2024-03-06,organic,mobile,45-54,FR,False
3539,2024-03-14,email,mobile,25-34,NL,False
3540,2022-08-22,email,mobile,18-24,US,True
3541,2023-12-14,social,mobile,18-24,US,False
3542,2023-12-22,email,mobile,25-34,FR,False
3543,2024-07-26,email,desktop,55+,UK,False
3544,2022-12-20,social,tablet,25-34,NL,False
3545,2023-09-02,organic,mobile,25-34,US,False
3546,2022-06-23,paid_search,mobile,18-24,UK,False
3547,2022-10-02,organic,desktop,35-44,FR,False
3548,2023-10-04,paid_search,mobile,35-44,US,False
3549,2022-08-30,paid_search,desktop,35-44,FR,False
3550,2023-05-04,organic,desktop,45-54,US,False
3551,2023-09-18,paid_search,tablet,35-44,US,False
3552,2022-08-28,organic,mobile,18-24,DE,False
3553,2023-01-10,email,desktop,25-34,US,False
3554,2024-02-04,referral,mobile,35-44,UK,False
3555,2022-10-17,organic,desktop,35-44,NL,False
3556,2024-11-12,referral,mobile,35-44,DE,False
3557,2024-03-06,paid_search,mobile,35-44,US,True
3558,2024-05-06,organic,mobile,35-44,DE,False
3559,2022-10-10,organic,mobile,55+,UK,False
3560,2024-02-25,paid_search,desktop,35-44,NL,False
3561,2024-05-16,email,desktop,45-54,UK,False
3562,2023-01-16,social,desktop,25-34,UK,False
3563,2024-09-23,organic,mobile,35-44,UK,False
3564,2022-12-21,organic,desktop,55+,DE,False
3565,2022-12-08,paid_search,mobile,25-34,UK,False
3566,2024-09-29,organic,desktop,45-54,UK,False
3567,2023-08-15,organic,tablet,45-54,UK,True
3568,2022-10-15,organic,mobile,18-24,FR,True
3569,2023-01-19,email,desktop,35-44,FR,True
3570,2023-10-07,referral,mobile,18-24,FR,False
3571,2024-07-12,,,,,
3572,2022-04-20,referral,mobile,45-54,NL,False
3573,2024-01-06,paid_search,mobile,18-24,UK,False
3574,2022-01-20,paid_search,desktop,18-24,DE,False
3575,2024-09-19,organic,mobile,35-44,US,False
3576,2022-10-07,,,,,
3577,2023-02-04,referral,desktop,18-24,DE,False
3578,2024-02-26,social,desktop,35-44,DE,False
3579,2024-11-01,paid_search,tablet,25-34,DE,False
3580,2024-10-10,social,desktop,18-24,UK,False
3581,2024-04-17,organic,desktop,45-54,US,False
3582,2024-10-04,email,mobile,55+,US,False
3583,2024-05-01,paid_search,mobile,45-54,DE,True
3584,2024-06-28,paid_search,mobile,45-54,UK,False
3585,2024-09-27,social,mobile,25-34,US,False
3586,2022-12-09,social,desktop,25-34,DE,False
3587,2022-06-19,,,,,
3588,2022-03-05,social,desktop,45-54,UK,False
3589,2023-03-28,organic,mobile,55+,US,False
3590,2023-08-22,social,mobile,45-54,UK,False
3591,2022-03-08,email,mobile,55+,DE,False
3592,2023-07-17,email,desktop,35-44,FR,False
3593,2023-04-06,social,desktop,25-34,DE,False
3594,2023-08-15,paid_search,desktop,25-34,DE,False
3595,2022-12-11,organic,mobile,18-24,FR,False
3596,2024-07-25,email,tablet,18-24,UK,True
3597,2024-10-11,organic,mobile,35-44,DE,False
3598,2024-11-12,paid_search,mobile,25-34,DE,False
3599,2022-08-20,organic,tablet,35-44,FR,False
3600,2022-08-22,organic,mobile,35-44,FR,False
3601,2023-07-03,social,desktop,25-34,US,False
3602,2024-01-22,organic,mobile,35-44,UK,False
3603,2022-03-27,social,desktop,35-44,DE,False
3604,2024-06-22,paid_search,tablet,25-34,US,False
3605,2023-03-24,organic,mobile,45-54,DE,False
3606,2024-05-20,paid_search,desktop,35-44,US,False
3607,2022-07-29,organic,mobile,35-44,DE,False
3608,2023-05-22,organic,desktop,55+,US,False
3609,2023-09-02,social,mobile,45-54,US,False
3610,2022-03-08,organic,mobile,55+,US,False
3611,2024-07-10,email,mobile,25-34,DE,False
3612,2023-06-23,organic,mobile,18-24,US,False
3613,2023-12-15,organic,tablet,25-34,FR,False
3614,2022-06-28,social,mobile,25-34,US,True
3615,2024-06-18,paid_search,mobile,55+,UK,False
3616,2022-08-29,organic,mobile,35-44,US,False
3617,2023-05-01,paid_search,mobile,18-24,US,False
3618,2023-03-06,organic,desktop,18-24,UK,True
3619,2023-12-20,email,tablet,25-34,NL,False
3620,2024-05-26,paid_search,mobile,35-44,DE,False
3621,2022-12-06,email,desktop,45-54,DE,False
3622,2022-10-13,email,desktop,45-54,UK,False
3623,2023-02-28,paid_search,mobile,55+,NL,False
3624,2023-02-28,referral,desktop,25-34,NL,True
3625,2022-05-02,paid_search,mobile,25-34,US,True
3626,2023-12-20,referral,desktop,25-34,US,False
3627,2024-12-26,organic,desktop,25-34,UK,False
3628,2023-07-30,social,mobile,55+,UK,False
3629,2022-12-11,paid_search,tablet,35-44,UK,False
3630,2023-10-25,paid_search,desktop,45-54,FR,True
3631,2023-08-23,social,mobile,35-44,UK,False
3632,2023-08-16,social,desktop,18-24,US,False
3633,2023-07-02,organic,mobile,18-24,US,False
3634,2024-11-19,,,,,
3635,2022-07-15,social,desktop,45-54,US,False
3636,2022-10-05,social,mobile,25-34,US,False
3637,2024-04-22,referral,mobile,45-54,DE,False
3638,2022-05-02,email,desktop,45-54,DE,True
3639,2023-07-22,referral,mobile,25-34,US,False
3640,2022-09-17,social,mobile,45-54,FR,True
3641,2022-09-29,organic,mobile,25-34,DE,False
3642,2023-05-27,organic,mobile,35-44,US,False
3643,2022-10-27,email,mobile,45-54,US,False
3644,2023-10-22,social,mobile,55+,DE,True
3645,2023-05-22,organic,mobile,25-34,NL,False
3646,2024-03-15,paid_search,desktop,25-34,FR,True
3647,2024-09-29,referral,mobile,25-34,DE,False
3648,2022-10-19,paid_search,mobile,25-34,UK,False
3649,2023-07-05,paid_search,mobile,35-44,US,False
3650,2024-04-28,paid_search,desktop,55+,NL,False
3651,2024-02-08,organic,mobile,25-34,US,True
3652,2024-07-14,paid_search,mobile,25-34,DE,False
3653,2022-06-04,paid_search,mobile,25-34,UK,False
3654,2022-07-10,,,,,
3655,2024-04-05,email,desktop,25-34,DE,False
3656,2024-11-21,paid_search,desktop,25-34,UK,True
3657,2023-07-24,email,desktop,45-54,DE,False
3658,2024-01-26,email,desktop,18-24,NL,False
3659,2024-07-20,organic,mobile,35-44,DE,True
3660,2024-09-26,,,,,
3661,2023-11-02,paid_search,mobile,25-34,US,False
3662,2022-01-06,email,desktop,35-44,US,False
3663,2022-07-10,organic,desktop,35-44,NL,False
3664,2024-07-27,social,mobile,35-44,NL,False
3665,2024-01-04,social,mobile,25-34,UK,False
3666,2022-05-10,organic,mobile,25-34,DE,False
3667,2024-12-30,organic,desktop,45-54,US,False
3668,2024-03-25,social,desktop,45-54,US,False
3669,2023-03-23,social,desktop,25-34,US,True
3670,2024-05-29,paid_search,mobile,18-24,UK,False
3671,2023-03-10,social,desktop,18-24,DE,False
3672,2024-10-10,paid_search,desktop,18-24,UK,False
3673,2023-07-04,social,desktop,35-44,UK,False
3674,2023-10-24,organic,mobile,18-24,DE,False
3675,2023-08-04,email,mobile,25-34,UK,False
3676,2023-11-23,organic,desktop,45-54,UK,False
3677,2022-09-25,paid_search,desktop,25-34,UK,False
3678,2024-09-20,organic,tablet,45-54,DE,False
3679,2023-12-05,organic,mobile,45-54,UK,False
3680,2022-04-10,paid_search,mobile,25-34,DE,False
3681,2022-04-05,organic,tablet,45-54,US,False
3682,2022-07-23,email,mobile,45-54,FR,True
3683,2024-07-30,organic,desktop,25-34,UK,False
3684,2022-02-03,paid_search,mobile,25-34,DE,False
3685,2022-09-12,paid_search,mobile,35-44,UK,False
3686,2022-11-20,organic,desktop,55+,NL,False
3687,2024-06-22,organic,desktop,35-44,DE,False
3688,2024-07-23,paid_search,mobile,25-34,FR,True
3689,2022-01-02,paid_search,mobile,35-44,UK,True
3690,2024-05-26,,,,,
3691,2023-02-19,paid_search,mobile,35-44,DE,False
3692,2022-09-28,social,desktop,45-54,DE,False
3693,2023-09-11,organic,mobile,35-44,NL,False
3694,2022-11-22,paid_search,desktop,45-54,US,False
3695,2023-07-16,referral,tablet,45-54,DE,False
3696,2022-07-11,paid_search,desktop,35-44,UK,False
3697,2024-01-09,,,,,
3698,2023-05-28,paid_search,desktop,45-54,FR,False
3699,2022-06-18,email,mobile,55+,UK,False
3700,2024-02-01,email,mobile,18-24,FR,False
3701,2022-12-05,paid_search,tablet,35-44,FR,True
3702,2022-04-17,referral,desktop,25-34,DE,False
3703,2024-03-22,organic,desktop,45-54,US,False
3704,2023-09-18,organic,mobile,45-54,FR,False
3705,2023-04-25,email,mobile,18-24,US,False
3706,2024-05-29,email,mobile,45-54,NL,False
3707,2022-07-06,organic,desktop,25-34,UK,False
3708,2022-07-14,,,,,
3709,2022-01-03,organic,mobile,35-44,FR,True
3710,2023-03-14,organic,desktop,25-34,DE,False
3711,2024-09-03,email,mobile,25-34,DE,False
3712,2022-06-09,paid_search,mobile,25-34,UK,False
3713,2022-09-29,paid_search,mobile,35-44,FR,False
3714,2023-04-09,paid_search,mobile,35-44,US,False
3715,2024-11-29,organic,mobile,18-24,DE,True
3716,2024-06-30,organic,tablet,18-24,US,True
3717,2022-01-20,social,mobile,18-24,US,False
3718,2022-01-17,referral,tablet,45-54,US,False
3719,2023-12-05,email,mobile,45-54,DE,True
3720,2022-09-04,organic,tablet,18-24,UK,False
3721,2024-05-14,email,desktop,35-44,NL,False
3722,2022-09-28,email,tablet,18-24,US,False
3723,2024-09-05,email,mobile,55+,DE,False
3724,2022-05-26,paid_search,desktop,55+,FR,False
3725,2023-04-14,paid_search,tablet,35-44,UK,False
3726,2024-02-24,paid_search,mobile,55+,NL,False
3727,2022-07-02,organic,mobile,45-54,DE,False
3728,2022-07-29,organic,mobile,45-54,DE,True
3729,2022-07-31,organic,tablet,35-44,US,False
3730,2023-10-04,paid_search,mobile,25-34,UK,True
3731,2024-01-23,social,mobile,25-34,US,False
3732,2023-09-05,paid_search,mobile,25-34,UK,True
3733,2022-10-08,organic,mobile,35-44,DE,False
3734,2024-02-23,referral,desktop,25-34,US,False
3735,2022-09-30,referral,mobile,25-34,UK,False
3736,2022-10-20,email,desktop,35-44,US,True
3737,2022-05-21,referral,tablet,25-34,UK,False
3738,2024-12-22,paid_search,mobile,35-44,US,True
3739,2022-01-18,referral,desktop,55+,US,True
3740,2022-12-03,organic,mobile,45-54,US,False
3741,2024-06-20,paid_search,desktop,35-44,US,False
3742,2023-12-21,organic,mobile,35-44,DE,True
3743,2023-03-13,organic,desktop,35-44,UK,False
3744,2022-11-07,organic,mobile,25-34,FR,False
3745,2024-04-23,social,mobile,55+,US,False
3746,2024-06-25,email,desktop,25-34,DE,False
3747,2023-03-21,social,mobile,18-24,NL,False
3748,2022-06-27,organic,desktop,45-54,DE,False
3749,2022-07-25,email,mobile,25-34,DE,False
3750,2022-10-14,social,desktop,25-34,US,False
3751,2022-09-10,paid_search,mobile,18-24,UK,False
3752,2024-02-26,social,desktop,18-24,DE,False
3753,2023-12-21,organic,mobile,25-34,UK,False
3754,2024-05-29,paid_search,mobile,18-24,US,False
3755,2023-10-07,,,,,
3756,2022-10-14,organic,desktop,45-54,US,yes
3757,2023-05-23,paid_search,mobile,25-34,UK,False
3758,2023-07-22,email,desktop,45-54,UK,False
3759,2022-06-22,social,desktop,25-34,DE,True
3760,2023-05-24,organic,mobile,25-34,DE,False
3761,2023-08-07,organic,desktop,25-34,UK,False
3762,2022-02-24,organic,mobile,35-44,FR,False
3763,2023-09-10,social,mobile,25-34,US,False
3764,2023-02-25,paid_search,desktop,35-44,UK,False
3765,2024-11-26,organic,desktop,45-54,DE,False
3766,2024-11-09,referral,desktop,35-44,US,False
3767,2023-01-22,paid_search,mobile,35-44,DE,True
3768,2024-03-13,,,,,
3769,2023-08-29,paid_search,mobile,25-34,US,False
3770,2022-04-22,social,desktop,25-34,FR,False
3771,2023-05-06,organic,mobile,45-54,UK,False
3772,2024-10-10,organic,desktop,35-44,FR,False
3773,2024-03-01,email,mobile,25-34,DE,False
3774,2022-08-19,paid_search,mobile,25-34,DE,False
3775,2023-05-09,paid_search,mobile,35-44,NL,False
3776,2024-10-20,paid_search,mobile,25-34,UK,False
3777,2022-05-26,organic,mobile,25-34,FR,False
3778,2024-12-17,organic,desktop,55+,DE,False
3779,2022-01-25,paid_search,desktop,45-54,US,False
3780,2024-01-10,organic,mobile,35-44,UK,False
3781,2023-10-11,organic,mobile,35-44,DE,False
3782,2022-09-28,email,mobile,55+,UK,True
3783,2024-03-03,referral,desktop,18-24,US,False
3784,2024-05-11,email,mobile,25-34,DE,True
3785,2024-01-19,email,tablet,35-44,DE,False
3786,2022-12-20,organic,mobile,45-54,DE,False
3787,2024-08-22,referral,mobile,18-24,DE,False
3788,2022-05-30,organic,tablet,55+,UK,False
3789,2022-02-04,referral,mobile,35-44,DE,False
3790,2022-05-19,referral,desktop,25-34,DE,False
3791,2022-01-29,social,mobile,25-34,FR,False
3792,2023-06-21,referral,mobile,25-34,US,False
3793,2023-03-18,social,mobile,45-54,US,False
3794,2022-03-23,organic,desktop,55+,UK,False
3795,2022-05-04,paid_search,desktop,25-34,NL,False
3796,2024-03-26,social,mobile,55+,DE,False
3797,2024-11-03,organic,tablet,45-54,US,False
3798,2023-08-10,social,mobile,35-44,UK,True
3799,2024-10-23,referral,mobile,35-44,US,False
3800,2024-04-30,organic,mobile,25-34,FR,False
3801,2024-05-17,email,mobile,35-44,NL,True
3802,2024-04-03,,,,,
3803,2022-06-18,referral,tablet,35-44,DE,False
3804,2022-11-09,referral,mobile,18-24,DE,False
3805,2023-07-23,,,,,
3806,2022-06-21,,,,,
3807,2023-09-27,email,desktop,25-34,DE,False
3808,2022-06-11,organic,desktop,25-34,UK,False
3809,2024-11-13,paid_search,mobile,35-44,DE,False
3810,2023-02-21,social,mobile,35-44,DE,False
3811,2022-11-15,organic,mobile,25-34,FR,False
3812,2023-11-01,social,mobile,35-44,DE,True
3813,2024-03-11,social,mobile,25-34,DE,True
3814,2022-05-16,organic,mobile,18-24,DE,False
3815,2023-09-28,social,mobile,18-24,UK,False
3816,2024-06-14,email,mobile,18-24,DE,False
3817,2023-05-04,paid_search,mobile,45-54,US,False
3818,2022-04-29,organic,tablet,55+,UK,True
3819,2023-05-16,organic,tablet,25-34,FR,False
3820,2022-06-26,,,,,
3821,2024-06-08,referral,mobile,18-24,FR,True
3822,2022-08-26,organic,mobile,35-44,DE,False
3823,2024-07-17,social,mobile,18-24,UK,False
3824,2022-04-23,organic,desktop,35-44,US,False
3825,2023-09-26,paid_search,mobile,55+,DE,True
3826,2022-12-26,email,desktop,25-34,UK,False
3827,2022-09-02,social,tablet,45-54,DE,False
3828,2022-01-26,organic,mobile,18-24,DE,yes
3829,2022-10-09,paid_search,desktop,25-34,US,False
3830,2022-01-24,organic,mobile,18-24,UK,False
3831,2022-12-02,paid_search,mobile,25-34,DE,False
3832,2024-10-13,social,mobile,25-34,DE,False
3833,2023-12-12,organic,mobile,25-34,DE,False
3834,2024-12-07,organic,desktop,25-34,US,False
3835,2024-11-25,paid_search,mobile,25-34,US,True
3836,2023-06-15,referral,mobile,35-44,DE,False
3837,2022-12-08,referral,desktop,55+,DE,True
3838,2024-02-01,organic,desktop,25-34,US,True
3839,2022-09-17,email,mobile,25-34,FR,False
3840,2023-07-05,paid_search,desktop,25-34,UK,True
3841,2022-08-30,paid_search,desktop,45-54,FR,False
3842,2022-03-02,email,mobile,35-44,DE,False
3843,2023-11-18,referral,mobile,35-44,NL,False
3844,2024-05-29,referral,mobile,18-24,US,False
3845,2023-07-12,social,desktop,25-34,NL,False
3846,2024-12-08,paid_search,desktop,25-34,DE,False
3847,2022-05-11,,,,,
3848,2023-06-23,,,,,
3849,2022-06-07,social,mobile,18-24,US,False
3850,2024-10-13,paid_search,mobile,35-44,FR,False
3851,2024-07-21,social,mobile,25-34,UK,False
3852,2024-11-12,organic,desktop,25-34,NL,True
3853,2024-01-08,organic,desktop,45-54,UK,False
3854,2022-04-24,referral,mobile,35-44,US,False
3855,2024-10-20,organic,mobile,25-34,DE,False
3856,2022-12-08,paid_search,mobile,25-34,NL,False
3857,2024-01-24,organic,mobile,45-54,UK,False
3858,2022-11-19,organic,mobile,35-44,UK,False
3859,2023-06-07,organic,mobile,35-44,US,True
3860,2022-07-30,organic,mobile,25-34,US,False
3861,2022-08-25,email,mobile,25-34,NL,False
3862,2023-04-13,organic,mobile,55+,DE,True
3863,2024-11-08,referral,mobile,35-44,DE,False
3864,2022-01-06,social,desktop,25-34,DE,False
3865,2022-04-01,paid_search,mobile,35-44,FR,True
3866,2022-01-26,social,tablet,45-54,DE,False
3867,2023-05-16,paid_search,mobile,25-34,DE,False
3868,2022-04-05,email,mobile,25-34,DE,yes
3869,2024-08-24,organic,mobile,35-44,US,False
3870,2024-01-16,paid_search,mobile,35-44,US,True
3871,2024-02-24,email,desktop,45-54,DE,False
3872,2022-11-04,referral,mobile,55+,NL,False
3873,2023-01-02,email,tablet,25-34,NL,False
3874,2022-03-14,paid_search,desktop,18-24,DE,False
3875,2024-05-08,email,mobile,55+,UK,False
3876,2023-04-05,paid_search,mobile,25-34,UK,False
3877,2023-10-22,paid_search,desktop,35-44,DE,True
3878,2023-05-24,organic,mobile,35-44,DE,False
3879,2024-05-02,social,desktop,35-44,US,False
3880,2023-10-18,organic,mobile,25-34,US,False
3881,2023-07-10,paid_search,mobile,45-54,DE,False
3882,99-99-9999,email,mobile,45-54,FR,False
3883,2024-02-03,organic,mobile,35-44,US,False
3884,2022-09-02,organic,desktop,35-44,UK,False
3885,2024-10-25,organic,mobile,18-24,DE,False
3886,2022-04-18,referral,desktop,18-24,US,False
3887,2023-01-03,,,,,
3888,2023-04-03,,,,,
3889,2024-11-22,email,mobile,55+,FR,False
3890,2022-04-05,email,mobile,45-54,FR,False
3891,2024-04-01,paid_search,mobile,35-44,US,False
3892,2022-05-22,social,mobile,35-44,UK,True
3893,2024-08-10,email,desktop,25-34,NL,False
3894,2023-08-02,social,mobile,55+,UK,False
3895,2023-09-29,,,,,
3896,2023-11-02,email,desktop,18-24,UK,False
3897,2022-06-26,paid_search,desktop,35-44,DE,False
3898,2024-07-24,organic,mobile,45-54,FR,False
3899,2022-01-17,paid_search,mobile,55+,US,True
3900,2024-01-26,organic,desktop,18-24,US,False
3901,2023-02-15,organic,desktop,55+,DE,True
3902,2023-08-21,email,mobile,25-34,US,False
3903,2023-09-15,organic,mobile,18-24,NL,False
3904,2023-05-12,paid_search,desktop,45-54,DE,False
3905,2024-08-08,paid_search,mobile,45-54,US,False
3906,2024-01-25,organic,tablet,35-44,NL,False
3907,2024-10-07,referral,mobile,35-44,US,False
3908,2023-02-05,organic,desktop,45-54,US,False
3909,2023-05-18,paid_search,mobile,45-54,UK,False
3910,2022-11-05,paid_search,mobile,55+,US,True
3911,2022-01-14,organic,desktop,35-44,DE,False
3912,2024-04-19,organic,mobile,55+,DE,False
3913,2022-02-18,social,mobile,55+,UK,False
3914,2023-04-23,referral,mobile,18-24,NL,False
3915,2023-12-11,organic,mobile,45-54,DE,False
3916,2022-01-20,social,mobile,35-44,DE,False
3917,2023-11-18,social,desktop,25-34,US,yes
3918,2022-01-03,email,mobile,35-44,FR,False
3919,2024-02-10,paid_search,mobile,18-24,DE,False
3920,2023-09-22,paid_search,mobile,35-44,FR,False
3921,2022-08-01,paid_search,desktop,45-54,DE,False
3922,2023-02-25,social,desktop,25-34,NL,False
3923,2024-12-21,email,mobile,25-34,UK,True
3924,2023-05-03,organic,mobile,55+,UK,False
3925,2024-05-09,paid_search,tablet,25-34,US,False
3926,2024-10-04,referral,mobile,25-34,FR,False
3927,2022-05-03,email,desktop,25-34,DE,True
3928,2022-10-19,referral,desktop,35-44,DE,False
3929,2023-07-28,email,desktop,35-44,US,False
3930,2022-07-10,paid_search,mobile,45-54,FR,False
3931,2022-03-31,social,desktop,35-44,FR,False
3932,2023-04-20,social,desktop,45-54,US,True
3933,2024-11-30,organic,desktop,35-44,UK,False
3934,2024-04-25,paid_search,mobile,25-34,DE,False
3935,2024-02-02,social,mobile,35-44,FR,False
3936,2024-07-27,organic,mobile,45-54,FR,False
3937,2022-06-23,email,mobile,35-44,UK,True
3938,2022-07-15,social,desktop,18-24,US,False
3939,2024-11-01,referral,mobile,25-34,NL,True
3940,2022-10-01,organic,mobile,25-34,FR,False
3941,2024-03-18,,,,,
3942,2022-06-03,social,desktop,35-44,US,False
3943,2022-05-08,organic,tablet,18-24,UK,False
3944,2024-06-09,social,mobile,45-54,UK,False
3945,2022-09-25,email,mobile,25-34,US,False
3946,2023-04-30,organic,mobile,25-34,US,False
3947,2023-08-21,paid_search,desktop,35-44,US,False
3948,2023-06-19,paid_search,desktop,25-34,UK,False
3949,2023-10-08,paid_search,tablet,55+,US,False
3950,2024-03-15,referral,mobile,18-24,DE,False
3951,2023-10-31,email,tablet,25-34,FR,False
3952,2023-10-14,social,mobile,45-54,US,False
3953,2024-07-16,social,desktop,35-44,DE,False
3954,2023-07-11,paid_search,mobile,25-34,US,False
3955,2023-04-24,referral,desktop,25-34,FR,False
3956,2022-06-02,social,mobile,45-54,FR,False
3957,2023-02-20,social,desktop,55+,US,False
3958,2022-10-06,email,desktop,55+,NL,False
3959,2022-08-12,organic,mobile,25-34,DE,True
3960,2022-11-15,email,mobile,55+,NL,False
3961,2022-08-05,organic,desktop,18-24,DE,False
3962,2022-12-03,paid_search,mobile,18-24,DE,yes
3963,2024-07-09,paid_search,mobile,45-54,US,False
3964,2024-08-12,referral,mobile,25-34,US,False
3965,2023-10-06,email,desktop,18-24,US,True
3966,2024-04-12,social,mobile,25-34,FR,True
3967,2022-09-05,social,mobile,25-34,FR,False
3968,2024-01-04,social,mobile,45-54,US,False
3969,2023-03-02,referral,mobile,35-44,US,True
3970,2024-07-14,paid_search,desktop,25-34,DE,False
3971,2023-09-24,paid_search,tablet,35-44,DE,False
3972,2024-08-06,organic,desktop,55+,UK,False
3973,2023-06-27,email,mobile,45-54,DE,True
3974,2022-09-03,social,tablet,25-34,UK,False
3975,2022-07-05,,,,,
3976,2022-11-19,organic,mobile,45-54,DE,False
3977,2023-09-16,email,tablet,18-24,US,False
3978,2022-03-24,organic,desktop,18-24,DE,False
3979,2023-03-17,social,desktop,25-34,US,False
3980,2023-11-03,referral,desktop,45-54,FR,False
3981,2022-10-31,paid_search,mobile,25-34,US,False
3982,2022-07-06,organic,mobile,35-44,DE,False
3983,2023-05-24,social,desktop,18-24,UK,False
3984,2023-12-30,email,mobile,55+,DE,True
3985,2024-03-22,paid_search,mobile,25-34,UK,True
3986,2024-11-17,referral,desktop,55+,US,False
3987,2022-04-11,organic,desktop,55+,US,False
3988,2023-09-05,paid_search,mobile,18-24,FR,True
3989,2023-06-17,social,desktop,35-44,UK,False
3990,2022-12-23,email,desktop,18-24,DE,False
3991,2022-03-05,organic,desktop,55+,DE,True
3992,2024-04-08,email,mobile,35-44,FR,False
3993,2024-07-15,social,mobile,18-24,DE,True
3994,2023-05-27,paid_search,mobile,18-24,US,True
3995,2022-07-13,organic,mobile,25-34,UK,False
3996,2024-08-04,email,mobile,55+,UK,True
3997,2022-07-28,organic,mobile,35-44,FR,False
3998,2022-10-14,paid_search,mobile,45-54,UK,False
3999,2022-09-06,organic,tablet,25-34,UK,False
4000,2022-01-25,email,mobile,18-24,FR,False
4001,2022-05-07,social,desktop,55+,UK,False
4002,2023-04-01,email,desktop,18-24,US,True
4003,2022-09-25,organic,mobile,55+,US,False
4004,2023-02-10,social,tablet,25-34,UK,False
4005,2024-03-31,social,desktop,18-24,FR,False
4006,2024-02-02,email,mobile,35-44,DE,True
4007,2022-06-22,referral,desktop,55+,US,False
4008,2023-06-15,organic,mobile,55+,NL,False
4009,2022-06-03,,,,,
4010,2022-02-14,organic,mobile,25-34,DE,False
4011,2022-05-13,paid_search,desktop,35-44,UK,False
4012,2023-02-09,organic,mobile,35-44,NL,False
4013,2024-06-27,paid_search,desktop,45-54,FR,False
4014,2022-09-21,paid_search,mobile,25-34,UK,False
4015,2022-07-08,social,desktop,55+,DE,True
4016,2023-11-11,paid_search,desktop,35-44,FR,False
4017,2022-09-08,social,mobile,45-54,US,False
4018,2022-03-29,paid_search,desktop,35-44,FR,False
4019,2024-08-02,organic,mobile,25-34,US,False
4020,2022-04-14,email,desktop,55+,DE,False
4021,2022-12-11,organic,mobile,35-44,US,False
4022,2024-06-06,,,,,
4023,2024-03-19,social,desktop,55+,UK,False
4024,2024-10-13,paid_search,mobile,35-44,NL,False
4025,2022-03-02,,,,,
4026,2024-02-23,paid_search,mobile,18-24,FR,False
4027,2024-05-23,referral,desktop,18-24,US,False
4028,2022-12-20,social,mobile,25-34,FR,False
4029,2023-12-26,social,mobile,25-34,FR,True
4030,2023-03-16,social,desktop,25-34,UK,True
4031,2023-01-19,organic,mobile,25-34,US,False
4032,2023-07-18,paid_search,desktop,25-34,UK,False
4033,2023-07-28,email,mobile,25-34,UK,True
4034,2024-07-02,organic,mobile,18-24,DE,False
4035,2022-11-01,organic,desktop,18-24,FR,True
4036,2022-03-12,organic,mobile,35-44,NL,False
4037,99-99-9999,paid_search,mobile,35-44,US,False
4038,2023-08-28,referral,desktop,25-34,UK,False
4039,2024-10-18,organic,mobile,35-44,UK,True
4040,2024-04-23,,,,,
4041,2024-09-08,organic,tablet,25-34,US,False
4042,2022-05-05,referral,mobile,35-44,FR,False
4043,2022-06-29,organic,mobile,55+,US,False
4044,2023-07-27,paid_search,desktop,45-54,DE,False
4045,2024-02-24,social,mobile,25-34,FR,False
4046,2022-10-09,social,mobile,35-44,UK,False
4047,2024-05-08,paid_search,desktop,25-34,FR,False
4048,2023-02-13,paid_search,mobile,35-44,DE,False
4049,2024-12-12,paid_search,desktop,55+,DE,False
4050,2023-05-26,,,,,
4051,2022-02-09,organic,mobile,55+,DE,False
4052,2024-02-23,paid_search,mobile,25-34,FR,False
4053,2024-01-06,organic,tablet,55+,FR,False
4054,2024-09-09,organic,desktop,35-44,UK,False
4055,2024-09-19,social,desktop,18-24,DE,True
4056,2023-12-06,referral,mobile,35-44,UK,False
4057,2024-10-25,social,mobile,25-34,FR,False
